location,date,total_cases,total_deaths,DeathPercentage
World,2020-06-21,8937561,493648,5.5232965682695765
World,2020-06-22,9079714,497446,5.4786527417053
World,2020-06-23,9247735,503021,5.4393967820228415
World,2020-06-24,9419156,508506,5.398636565739011
World,2020-06-25,9598621,513605,5.3508207064327262
World,2020-06-26,9791092,518687,5.2975398454023308
World,2020-06-27,9967451,523388,5.2509713867667873
World,2020-06-28,10135921,526966,5.1989947435462449
World,2020-06-29,10288390,530992,5.1610796247031843
World,2020-06-30,10471930,536219,5.1205365200111155
World,2020-07-01,10686863,541602,5.0679231127038875
World,2020-07-02,10891731,547086,5.0229481429535854
World,2020-07-03,11094255,552328,4.9785046404648172
World,2020-07-04,11283923,557096,4.9370772912931082
World,2020-07-05,11469984,560896,4.8901201605861
World,2020-07-06,11637762,565117,4.8558906772625186
World,2020-07-07,11847201,571487,4.8238145026829544
World,2020-07-08,12062285,577125,4.7845412374189467
World,2020-07-09,12286722,582941,4.7444794469997777
World,2020-07-10,12519970,588690,4.7020080719043253
World,2020-07-11,12732855,593796,4.6634945579761968
World,2020-07-12,12925739,598084,4.6270778018958918
World,2020-07-13,13120016,602468,4.5919761073462109
World,2020-07-14,13341005,608449,4.5607433622879237
World,2020-07-15,13570621,614363,4.52715465268686
World,2020-07-16,13815628,620534,4.4915366858459125
World,2020-07-17,14053002,627543,4.4655440880176345
World,2020-07-18,14288326,634049,4.43753173044904
World,2020-07-19,14500152,638945,4.4064710494069308
World,2020-07-20,14708121,642869,4.3708438351846572
World,2020-07-21,14951077,649215,4.3422624336694939
World,2020-07-22,15226549,656600,4.31220495202163
World,2020-07-23,15506341,663244,4.2772437417698992
World,2020-07-24,15790130,669701,4.241263371485859
World,2020-07-25,16040120,675780,4.2130607501689514
World,2020-07-26,16252149,680139,4.1849173300097107
World,2020-07-27,16486306,685426,4.157547482134567
World,2020-07-28,16750452,692361,4.1333869677069011
World,2020-07-29,17020811,699026,4.1068900888447679
World,2020-07-30,17302644,705779,4.0790239919401916
World,2020-07-31,17590435,712372,4.0497690932600587
World,2020-08-01,17836870,718380,4.0275003405866618
World,2020-08-02,18067726,723041,4.0018373092441184
World,2020-08-03,18273618,727846,3.9830426574529469
World,2020-08-04,18538935,735018,3.96472612908994
World,2020-08-05,18814334,742414,3.9460020216500884
World,2020-08-06,19101194,749240,3.9224773069159968
World,2020-08-07,19383815,755981,3.90006301649082
World,2020-08-08,19649155,761999,3.878024271272734
World,2020-08-09,19882217,767175,3.8585988675206595
World,2020-08-10,20115424,772543,3.8405504154423986
World,2020-08-11,20381037,779159,3.8229605294372409
World,2020-08-12,20656144,786107,3.8056812539649223
World,2020-08-13,20946455,792901,3.7853708419873433
World,2020-08-14,21253586,799484,3.7616428587627517
World,2020-08-15,21502689,805500,3.7460431111662365
World,2020-08-16,21712849,810292,3.7318548109462744
World,2020-08-17,21925569,814910,3.7167108411188781
World,2020-08-18,22184880,821966,3.7050730046770592
World,2020-08-19,22462340,828375,3.6878392901184833
World,2020-08-20,22733827,834812,3.6721138064435874
World,2020-08-21,22995475,840557,3.6553147956282706
World,2020-08-22,23259425,846352,3.6387485933121737
World,2020-08-23,23462199,850672,3.6257130032866911
World,2020-08-24,23690139,855495,3.6111860719770363
World,2020-08-25,23935472,862052,3.6015667457905152
World,2020-08-26,24217049,868604,3.5867458500001383
World,2020-08-27,24504399,874820,3.5700528709151365
World,2020-08-28,24788490,880641,3.5526205912502133
World,2020-08-29,25049260,886433,3.5387592288155418
World,2020-08-30,25268967,890698,3.5248690617230216
World,2020-08-31,25533112,895112,3.5056909631697066
World,2020-09-01,25800010,901709,3.4949947693818726
World,2020-09-02,26081744,908002,3.4813699574691022
World,2020-09-03,26367123,914105,3.4668363325039295
World,2020-09-04,26668554,919940,3.4495308594534224
World,2020-09-05,26942654,925043,3.4333774245105921
World,2020-09-06,27171687,929167,3.4196146893639692
World,2020-09-07,27388833,938765,3.4275465478941722
World,2020-09-08,27634989,943894,3.4155758122429507
World,2020-09-09,27920094,950156,3.4031260783004531
World,2020-09-10,28224305,956157,3.3877078638428828
World,2020-09-11,28540488,962141,3.3711441794548151
World,2020-09-12,28829180,967187,3.3548890395078876
World,2020-09-13,29077989,971136,3.3397632828047357
World,2020-09-14,29344796,975727,3.3250427094466768
World,2020-09-15,29625102,982295,3.3157522968190958
World,2020-09-16,29929990,988157,3.3015614104782527
World,2020-09-17,30245446,993789,3.2857475469199557
World,2020-09-18,30572054,999639,3.2697803032795902
World,2020-09-19,30865298,1004910,3.2557923140738834
World,2020-09-20,31120436,1008875,3.2418408276799204
World,2020-09-21,31380128,1013282,3.2290562995791481
World,2020-09-22,31664411,1019433,3.2194914347214612
World,2020-09-23,31975961,1025959,3.2085321845370025
World,2020-09-24,32296820,1031626,3.1942030206069822
World,2020-09-25,32626948,1037634,3.1802974645375968
World,2020-09-26,32912711,1043055,3.1691555277837793
World,2020-09-27,33159782,1046897,3.1571287169499489
World,2020-09-28,33422191,1050969,3.1445245465804441
World,2020-09-29,33704752,1057053,3.1362135523204562
World,2020-09-30,34029007,1063490,3.1252454707244324
World,2020-10-01,34348029,1072370,3.122071429484353
World,2020-10-02,34677436,1078039,3.1087621357011517
World,2020-10-03,34974703,1082796,3.0959405144912884
World,2020-10-04,35235002,1086792,3.0844102123223949
World,2020-10-05,35545770,1093830,3.0772437901893812
World,2020-10-06,35861428,1099688,3.0664924999640282
World,2020-10-07,36210310,1105569,3.0531884427390983
World,2020-10-08,36569326,1111932,3.0406138740429616
World,2020-10-09,36929495,1118119,3.027712672485773
World,2020-10-10,37285144,1123005,3.0119368722298616
World,2020-10-11,37574655,1127133,2.9997161650586013
World,2020-10-12,37863803,1131191,2.9875261077182342
World,2020-10-13,38182714,1136581,2.9766899230892809
World,2020-10-14,38562785,1142758,2.9633699951909591
World,2020-10-15,38969468,1148941,2.9483107134026052
World,2020-10-16,39379884,1155128,2.9332945724268766
World,2020-10-17,39752031,1160815,2.9201401055458023
World,2020-10-18,40083166,1164672,2.9056387412112108
World,2020-10-19,40457280,1169372,2.8903870947330121
World,2020-10-20,40845323,1176009,2.879176644043187
World,2020-10-21,41284221,1182867,2.8651794107971664
World,2020-10-22,41765709,1188747,2.8462272722342625
World,2020-10-23,42259183,1195845,2.8297873151026134
World,2020-10-24,42715829,1201702,2.8132475200235492
World,2020-10-25,43075268,1205956,2.7996482807721592
World,2020-10-26,43558419,1211570,2.7814829551090914
World,2020-10-27,44025093,1219041,2.7689685970680404
World,2020-10-28,44545041,1226214,2.7527508617625922
World,2020-10-29,45095054,1233404,2.7351203526666139
World,2020-10-30,45666168,1241086,2.717736246229375
World,2020-10-31,46138854,1247701,2.7042305818865806
World,2020-11-01,46577766,1252842,2.6897855083904196
World,2020-11-02,47124012,1258924,2.6715127735728443
World,2020-11-03,47687415,1268484,2.6599974018302315
World,2020-11-04,48177746,1278557,2.6538331618917996
World,2020-11-05,48795160,1287230,2.6380280339279549
World,2020-11-06,49416395,1296348,2.623315602038554
World,2020-11-07,50015574,1304112,2.6074118433590305
World,2020-11-08,50506733,1310212,2.5941333405983711
World,2020-11-09,51013961,1317447,2.5825224589010056
World,2020-11-10,51582307,1327287,2.573143927044597
World,2020-11-11,52205239,1337850,2.562673834325325
World,2020-11-12,52844768,1347657,2.5502184057275072
World,2020-11-13,53506631,1357484,2.5370388204781569
World,2020-11-14,54094866,1366616,2.5263321661615725
World,2020-11-15,54586284,1373263,2.5157656820896617
World,2020-11-16,55109430,1381044,2.5060030561012878
World,2020-11-17,55709149,1392108,2.4988857754764839
World,2020-11-18,56329991,1403569,2.4916904389350956
World,2020-11-19,56984304,1414742,2.4826871624158118
World,2020-11-20,57658987,1426480,2.4739942101306771
World,2020-11-21,58253751,1435632,2.4644455942416479
World,2020-11-22,58753235,1443165,2.4563158096741398
World,2020-11-23,59284478,1451517,2.4483929840792391
World,2020-11-24,59873878,1464098,2.4453034426799616
World,2020-11-25,60489928,1476291,2.4405567154915446
World,2020-11-26,61083615,1487275,2.4348182405379903
World,2020-11-27,61778197,1498782,2.4260695079851553
World,2020-11-28,62386390,1508230,2.4175625484981578
World,2020-11-29,62882606,1515589,2.410187961993814
World,2020-11-30,63385654,1524310,2.4048186045378657
World,2020-12-01,63998838,1536924,2.4014873520047346
World,2020-12-02,64638249,1549585,2.3973189620281947
World,2020-12-03,65329645,1562246,2.3913278573609271
World,2020-12-04,66026174,1574664,2.3849087484608753
World,2020-12-05,66670611,1585246,2.3777283217038465
World,2020-12-06,67215785,1593106,2.3701367171416656
World,2020-12-07,67749865,1601595,2.3639825702973725
World,2020-12-08,68380183,1613729,2.3599366500671692
World,2020-12-09,69045866,1626589,2.3558093977704617
World,2020-12-10,70542415,1639094,2.3235581033056496
World,2020-12-11,71250196,1652251,2.3189423928040842
World,2020-12-12,71900615,1663116,2.3130761816154144
World,2020-12-13,72440391,1671098,2.3068594425449747
World,2020-12-14,72990971,1679977,2.3016230322514821
World,2020-12-15,73638712,1693277,2.2994386430876195
World,2020-12-16,74356919,1707372,2.2961844344303723
World,2020-12-17,75096608,1720538,2.2910994861445673
World,2020-12-18,75819587,1733487,2.286331367117576
World,2020-12-19,76455890,1744799,2.2820988677262144
World,2020-12-20,77004267,1752960,2.2764452780259568
World,2020-12-21,77549886,1762029,2.2721232626957053
World,2020-12-22,78201518,1775933,2.2709699829612005
World,2020-12-23,78884276,1789868,2.2689794351411678
World,2020-12-24,79579015,1802096,2.2645366997819716
World,2020-12-25,80099219,1811063,2.2610245425738795
World,2020-12-26,80605821,1818517,2.25606163108245
World,2020-12-27,81018920,1826269,2.2541265669796635
World,2020-12-28,81516827,1835420,2.25158420359026
World,2020-12-29,82187869,1850179,2.2511582579176008
World,2020-12-30,82912769,1865852,2.250379552515005
World,2020-12-31,83753457,1879526,2.2441175174416976
World,2021-01-01,84341403,1889529,2.24033384884527
World,2021-01-02,84922472,1898000,2.2349796882973449
World,2021-01-03,85443040,1905616,2.2302764508378914
World,2021-01-04,85999267,1915044,2.2268143285453816
World,2021-01-05,86740933,1930387,2.2254625737078477
World,2021-01-06,87531822,1945377,2.2224797285723126
World,2021-01-07,88402981,1960472,2.2176537236906069
World,2021-01-08,89239602,1975980,2.2142411616761803
World,2021-01-09,89997169,1989316,2.2104206411203893
World,2021-01-10,90599509,1998264,2.2056013570669575
World,2021-01-11,91213511,2007814,2.2012243339695585
World,2021-01-12,91905534,2024723,2.2030479687980487
World,2021-01-13,92649456,2041486,2.2034516856742257
World,2021-01-14,93409240,2057114,2.2022596479748682
World,2021-01-15,94193595,2072794,2.2005678836230849
World,2021-01-16,94851253,2086715,2.1999867518882432
World,2021-01-17,95379260,2095871,2.1974074867009872
World,2021-01-18,95896120,2105499,2.1956039514424566
World,2021-01-19,96488793,2121316,2.1985102456406516
World,2021-01-20,97175705,2139507,2.2016891979327551
World,2021-01-21,97845075,2156784,2.20428468167662
World,2021-01-22,98508879,2172925,2.2058163914341162
World,2021-01-23,99086426,2187563,2.2077322679899667
World,2021-01-24,99548757,2196712,2.2066694413873997
World,2021-01-25,100029850,2207168,2.2065093569569481
World,2021-01-26,100590989,2225002,2.2119297385573971
World,2021-01-27,101192236,2242440,2.2160198140102372
World,2021-01-28,101807449,2259030,2.218924078924716
World,2021-01-29,102396867,2274858,2.2216089873140357
World,2021-01-30,102912117,2288374,2.2236195957372056
World,2021-01-31,103309004,2297531,2.2239407128540316
World,2021-02-01,103751475,2307166,2.2237428431740369
World,2021-02-02,104216641,2322497,2.2285279756809664
World,2021-02-03,104741946,2338717,2.2328370717878396
World,2021-02-04,105214088,2351744,2.2351987691990449
World,2021-02-05,105751227,2369081,2.2402397279040556
World,2021-02-06,106187003,2380988,2.2422593469372143
World,2021-02-07,106538793,2388381,2.2417946859976161
World,2021-02-08,106878338,2397485,2.2431907577005923
World,2021-02-09,107285337,2412555,2.2487276150327982
World,2021-02-10,107725435,2426720,2.2526899055919336
World,2021-02-11,108169775,2440603,2.2562707558557835
World,2021-02-12,108600375,2453615,2.2593061948450917
World,2021-02-13,108981219,2464356,2.2612666866939706
World,2021-02-14,109290103,2471120,2.2610647553328778
World,2021-02-15,109570275,2478546,2.2620605816677926
World,2021-02-16,109929474,2489865,2.2649658088967115
World,2021-02-17,110315698,2501450,2.2675376626815158
World,2021-02-18,110726817,2513393,2.269904498383621
World,2021-02-19,111136732,2525118,2.2720822850900455
World,2021-02-20,111512112,2534224,2.2725997692519715
World,2021-02-21,111831716,2540820,2.2720030514420437
World,2021-02-22,112126745,2547858,2.2723017599413953
World,2021-02-23,112519494,2559519,2.2747338341212235
World,2021-02-24,112964470,2572044,2.276861034270333
World,2021-02-25,113417634,2582922,2.2773548600035158
World,2021-02-26,113860043,2593528,2.2778210262927794
World,2021-02-27,114257297,2602245,2.2775306858519504
World,2021-02-28,114565147,2608609,2.2769656115397821
World,2021-03-01,114870982,2616019,2.2773540840801725
World,2021-03-02,115184014,2626370,2.2801514800482643
World,2021-03-03,115625879,2638149,2.2816250330948833
World,2021-03-04,116084771,2648621,2.2816265882111271
World,2021-03-05,116534551,2659130,2.2818382850250134
World,2021-03-06,116948819,2667394,2.2808216643897876
World,2021-03-07,117323310,2673359,2.2786256200920345
World,2021-03-08,117628110,2680405,2.2787112706308044
World,2021-03-09,118041808,2690949,2.2796575599723106
World,2021-03-10,118500781,2701134,2.2794229516512639
World,2021-03-11,118990495,2711368,2.2786425083785056
World,2021-03-12,119480077,2721263,2.2775872499646947
World,2021-03-13,119936236,2729865,2.2760969420451049
World,2021-03-14,120302008,2735697,2.2740243870243626
World,2021-03-15,120655590,2743183,2.2735647805460153
World,2021-03-16,121121628,2753806,2.2735873398267072
World,2021-03-17,121666733,2764409,2.2721157475314144
World,2021-03-18,122214854,2775129,2.27069698090872
